ref_count,n2_year,n2,n1,n1_year
9,2019,36105,36105,2019
8,2020,36105,36105,2018
7,2020,36105,36105,2020
18,2020,36105,36105,2019
5,2020,36105,36105,2017
5,2020,36105,41179,2015
17,2021,36105,36105,2020
5,2021,36105,1911,2018
6,2021,36105,36105,2017
7,2021,36105,36105,2021
15,2021,36105,36105,2019
6,2019,36429,36429,2019
11,2020,36429,36429,2019
5,2021,36429,36429,2020
7,2019,36467,36467,2018
7,2020,36467,36467,2018
12,2021,36467,36467,2020
6,2021,36467,1149,2019
6,2021,36467,1149,2018
5,2021,36467,2381,2020
9,2021,36467,36467,2018
6,2021,36467,34467,2018
10,2021,36467,1149,2020
5,2021,36467,36467,2019
6,2020,36657,1149,2018
5,2020,36657,1149,2019
5,2020,36657,36657,2019
9,2021,36657,1149,2019
6,2019,36820,36820,2018
5,2019,36820,36820,2019
6,2019,36820,36820,2017
8,2020,36820,36820,2020
5,2020,36820,36820,2018
7,2020,36820,36820,2019
6,2020,36820,36820,2017
7,2021,36820,36820,2018
10,2021,36820,36820,2021
8,2021,36820,36820,2019
6,2021,36820,81470,2020
8,2021,36820,36820,2017
19,2021,36820,36820,2020
5,2020,36831,148,2018
5,2019,36919,1149,2016
6,2021,36919,1149,2019
12,2021,37314,1989,2019
14,2021,37314,1989,2020
5,2018,37315,37315,2016
7,2017,37351,37351,2016
6,2018,37351,37351,2018
5,2018,37351,37351,2016
10,2018,37351,37351,2017
5,2019,37351,37351,2016
11,2019,37351,37351,2018
15,2019,37351,37351,2017
15,2020,37351,37351,2017
20,2020,37351,37351,2018
5,2020,37351,37351,2019
7,2021,37351,37351,2019
6,2021,37351,37351,2020
13,2021,37351,37351,2017
14,2021,37351,37351,2018
5,2015,37500,37500,2012
7,2018,37500,37500,2017
7,2019,37500,37500,2017
5,2020,37500,2381,2017
8,2020,37500,37500,2017
13,2020,37500,37500,2019
7,2020,37500,37500,2020
8,2020,37500,37500,2018
9,2021,37500,37500,2019
16,2021,37500,37500,2020
6,2021,37500,37500,2017
8,2018,37872,37872,2017
5,2018,37872,37872,2018
12,2019,37872,37872,2018
6,2019,37872,37872,2019
10,2019,37872,37872,2017
18,2020,37872,37872,2018
11,2020,37872,37872,2017
17,2020,37872,37872,2019
6,2020,37872,37872,2020
6,2021,37872,37872,2021
15,2021,37872,37872,2018
17,2021,37872,37872,2020
14,2021,37872,37872,2017
17,2021,37872,37872,2019
5,2019,37940,1627,2017
5,2021,37940,37940,2020
5,2021,37990,37990,2019
6,2021,37990,37990,2017
5,2021,37990,37990,2020
6,2015,38021,1105,2011
5,2015,38021,1105,2010
9,2015,38021,1105,2012
6,2016,38021,38021,2015
7,2016,38021,38021,2014
6,2017,38021,38021,2015
5,2019,38021,38021,2015
6,2020,38021,38021,2019
7,2020,38021,1105,2016
6,2021,38021,38021,2019
5,2021,38021,38021,2018
5,2021,38021,38021,2020
5,2020,38462,38462,2019
7,2021,38462,38462,2021
6,2011,38767,38767,2010
6,2012,38767,38767,2010
7,2014,38767,38767,2010
5,2016,38767,38767,2010
5,2017,39092,6434,2015
5,2017,39267,39267,2014
5,2018,39267,39267,2017
6,2019,39267,39267,2017
8,2019,39267,39267,2018
9,2020,39267,39267,2020
10,2020,39267,39267,2018
15,2020,39267,39267,2019
10,2020,39267,39267,2017
10,2021,39267,39267,2019
16,2021,39267,39267,2020
7,2021,39267,39267,2018
5,2021,39267,39267,2017
7,2019,39298,39298,2017
5,2019,39298,39298,2018
6,2020,39298,39298,2018
7,2020,39298,39298,2017
7,2021,39298,39298,2020
6,2020,39564,39564,2019
6,2021,39564,39564,2018
8,2021,39564,39564,2020
6,2021,39564,39564,2019
5,2019,39636,39636,2016
5,2020,39636,39636,2016
7,2021,39636,39636,2020
6,2020,39641,39641,2019
8,2021,39641,39641,2021
8,2021,39641,39641,2020
6,2021,39641,39641,2018
7,2021,39641,1609,2020
6,2021,39641,1609,2018
9,2021,39641,39641,2019
5,2017,39706,884,2014
5,2021,39706,884,2019
5,2021,39706,884,2017
9,2021,39706,39706,2018
7,2019,39926,2381,2018
8,2020,39926,2381,2019
12,2020,39926,2381,2018
5,2020,39926,2381,2016
5,2021,39926,2381,2019
6,2020,40133,40133,2019
6,2020,40347,2381,2017
6,2020,40347,2381,2019
5,2020,40347,3300,2018
5,2020,40347,2381,2018
5,2020,40347,5109,2019
11,2020,40347,40347,2020
8,2020,40347,40347,2019
7,2021,40347,15989,2018
5,2021,40347,40347,2019
10,2021,40347,2381,2019
5,2021,40347,3300,2018
6,2021,40347,884,2019
15,2021,40347,40347,2020
11,2021,40347,15989,2020
5,2021,40347,40347,2021
6,2012,40370,40370,2011
5,2014,40370,40370,2011
5,2017,40370,40370,2011
5,2021,40615,2381,2019
7,2018,40638,40638,2017
5,2019,40638,40638,2018
7,2020,40638,40638,2019
6,2020,40638,40638,2017
7,2020,40638,40638,2018
10,2021,40638,40638,2020
7,2021,40638,40638,2017
5,2020,40869,1149,2019
5,2021,40869,1149,2016
5,2021,40869,884,2018
10,2021,40869,1149,2020
6,2018,40901,5109,2017
6,2019,40901,4358,2018
6,2020,40901,1149,2019
8,2020,40901,40901,2019
9,2021,40901,32715,2019
9,2021,40901,4358,2018
7,2021,40901,40901,2019
7,2021,40901,40901,2020
5,2021,40901,4358,2019
5,2021,41024,41024,2019
6,2016,41179,41179,2015
6,2017,41179,41179,2016
6,2017,41179,41179,2015
5,2018,41179,41179,2016
7,2019,41179,41179,2016
5,2020,41179,41179,2015
6,2020,41179,41179,2016
6,2020,41179,41179,2018
9,2021,41179,41179,2016
6,2021,41179,36105,2019
6,2021,41179,41179,2017
5,2021,41268,5109,2019
6,2018,41301,5109,2017
6,2019,41301,41301,2018
5,2019,41301,5109,2017
8,2020,41301,41301,2019
7,2020,41301,41301,2018
5,2020,41301,5109,2019
5,2020,41301,5109,2017
5,2020,41301,5109,2016
6,2020,41301,5109,2018
8,2021,41301,41301,2020
9,2021,41301,5109,2017
5,2021,41301,5109,2019
6,2021,41301,2844,2020
5,2020,41601,41601,2020
5,2021,41601,884,2018
9,2021,41601,41601,2020
5,2021,41601,884,2017
5,2020,41709,41709,2018
5,2021,41709,41709,2018
5,2020,41762,32715,2018
5,2020,41762,41762,2019
8,2021,41762,5109,2019
5,2019,41843,5109,2019
7,2021,41975,41975,2020
5,2020,41988,41988,2018
7,2020,42017,5109,2018
6,2020,42017,42017,2020
5,2020,42017,42017,2017
5,2021,42017,42017,2020
12,2021,42017,5109,2019
7,2021,42017,5109,2017
8,2021,42183,4310,2019
5,2021,42183,4310,2018
5,2019,43291,43291,2017
6,2021,43291,2381,2018
8,2021,43291,43291,2018
7,2020,43796,43796,2019
5,2020,43796,9717,2019
8,2020,43796,43796,2018
7,2020,43796,43796,2020
5,2021,43796,43796,2021
5,2021,43796,5109,2019
9,2021,43796,43796,2020
5,2021,43796,5109,2020
6,2021,43796,43796,2019
5,2013,44058,44058,2011
9,2020,44101,5109,2019
8,2020,44101,5109,2017
11,2020,44101,5109,2018
5,2020,44101,5109,2016
9,2021,44101,5109,2017
6,2021,44101,5109,2019
10,2021,44101,5109,2018
8,2021,44101,1149,2019
6,2018,44272,2381,2018
5,2019,44272,44272,2018
5,2019,44272,44272,2017
9,2019,44272,5109,2018
5,2020,44272,44272,2019
5,2020,44272,5109,2018
10,2021,44272,44272,2019
7,2021,44272,44272,2020
6,2020,44324,183,2015
5,2020,44479,44479,2017
9,2021,44484,1149,2019
8,2021,44484,1149,2020
9,2021,44849,44849,2020
5,2021,44849,5109,2017
6,2021,44849,1149,2019
5,2017,44902,44902,2016
6,2018,44902,44902,2016
6,2018,44902,44902,2018
5,2018,44902,44902,2017
8,2019,44902,44902,2018
6,2019,44902,44902,2016
10,2020,44902,44902,2018
5,2020,44902,44902,2016
11,2021,44902,44902,2020
7,2021,44902,1467,2020
12,2021,44902,44902,2018
5,2021,44902,44902,2017
8,2021,44902,44902,2016
5,2021,44902,1467,2016
5,2021,44902,44902,2019
6,2021,44931,5109,2020
5,2020,45145,45145,2017
5,2021,45301,45301,2020
8,2021,45525,45525,2019
7,2021,45525,45525,2020
5,2021,45610,1149,2018
13,2021,45610,1149,2019
5,2020,45632,1149,2019
5,2021,45769,5109,2019
6,2021,45915,3683,2016
5,2018,46075,46075,2018
6,2019,46075,46075,2019
5,2020,46075,49566,2020
6,2020,46075,46075,2018
6,2020,46075,49566,2019
8,2021,46075,46075,2020
5,2021,46075,49566,2020
5,2021,46075,46075,2019
5,2019,46105,46105,2017
5,2020,46105,46105,2019
5,2021,46105,884,2018
10,2021,46105,46105,2019
6,2021,46105,46105,2018
6,2021,46105,46105,2021
6,2021,46105,46105,2020
5,2021,46105,1149,2020
5,2019,46306,46306,2017
5,2021,46306,5109,2019
5,2020,46493,5109,2018
7,2020,46624,2381,2018
5,2011,46779,46779,2010
5,2014,46779,46779,2011
7,2014,46779,46779,2010
5,2021,46779,15989,2019
6,2021,46779,46779,2020
5,2021,46779,15989,2018
5,2021,46953,148,2020
6,2021,46953,148,2019
5,2019,47154,32715,2018
5,2020,47154,32715,2018
6,2021,47154,32715,2018
11,2021,47154,32715,2019
5,2021,47154,32715,2020
8,2021,47166,14353,2020
5,2019,47174,5109,2017
6,2021,47245,5109,2018
10,2020,47284,3568,2019
7,2018,47386,47386,2016
9,2019,47386,47386,2018
5,2019,47386,47386,2015
6,2019,47386,47386,2016
5,2020,47386,1609,2017
5,2020,47386,47386,2015
8,2020,47386,47386,2018
12,2020,47386,47386,2019
5,2020,47386,1609,2018
5,2020,47386,47386,2017
5,2020,47386,47386,2016
5,2020,47386,47386,2020
5,2020,47386,4358,2019
8,2021,47386,4358,2019
9,2021,47386,47386,2018
7,2021,47386,1609,2020
7,2021,47386,4358,2020
7,2021,47386,47386,2021
5,2021,47386,47386,2017
11,2021,47386,47386,2019
5,2021,47386,1609,2018
15,2021,47386,47386,2020
5,2021,47390,4358,2018
6,2020,47737,47737,2019
7,2020,47904,47904,2019
5,2021,47904,47904,2020
8,2021,47904,47904,2019
5,2019,48351,48351,2018
6,2019,48351,24449,2018
5,2020,48351,48351,2014
5,2020,48351,48351,2018
5,2020,48351,24449,2018
6,2020,48351,48351,2019
7,2021,48351,48351,2019
6,2021,48351,48351,2018
5,2021,48351,48351,2020
5,2020,48685,884,2018
8,2020,48685,884,2017
7,2019,48872,48872,2018
7,2020,48872,48872,2019
5,2020,48872,48872,2018
6,2021,49032,4358,2019
5,2018,49059,49059,2015
6,2021,49059,49059,2019
5,2019,49187,2381,2019
5,2020,49187,2381,2017
14,2020,49187,2381,2019
5,2021,49187,49302,2019
6,2018,49302,49302,2018
12,2019,49302,49302,2018
5,2019,49302,49302,2019
7,2019,49302,2381,2017
8,2019,49302,2381,2018
5,2020,49302,49302,2017
21,2020,49302,49302,2019
13,2020,49302,2381,2017
5,2020,49302,1149,2018
14,2020,49302,49302,2018
13,2020,49302,2381,2019
10,2020,49302,32715,2018
12,2020,49302,2381,2018
6,2020,49302,32715,2017
6,2020,49302,26042,2018
7,2020,49302,2381,2016
18,2020,49302,49302,2020
5,2021,49302,26042,2018
21,2021,49302,49302,2019
11,2021,49302,2381,2019
30,2021,49302,49302,2020
8,2021,49302,2381,2018
5,2021,49302,32715,2018
5,2021,49302,49302,2017
6,2021,49302,26042,2019
7,2021,49302,49302,2021
11,2021,49302,49302,2018
9,2021,49353,1149,2019
11,2018,49566,49566,2019
8,2018,49566,49566,2018
5,2018,49566,4358,2016
5,2018,49566,49566,2017
6,2018,49566,4358,2017
42,2019,49566,49566,2019
6,2019,49566,49566,2017
18,2019,49566,49566,2018
8,2019,49566,49566,2020
14,2019,49566,4358,2019
15,2019,49566,4358,2017
21,2019,49566,4358,2018
5,2019,49566,1193,2018
5,2020,49566,65376,2019
52,2020,49566,49566,2020
5,2020,49566,4358,2015
12,2020,49566,4358,2017
25,2020,49566,4358,2019
23,2020,49566,4358,2018
8,2020,49566,12150,2019
6,2020,49566,5109,2019
7,2020,49566,4358,2016
10,2020,49566,1193,2019
6,2020,49566,49566,2017
12,2020,49566,4358,2020
5,2020,49566,49566,2021
61,2020,49566,49566,2019
5,2020,49566,5109,2017
17,2020,49566,49566,2018
18,2021,49566,49566,2018
5,2021,49566,1989,2020
5,2021,49566,2381,2016
12,2021,49566,1193,2020
8,2021,49566,1149,2019
13,2021,49566,2381,2019
9,2021,49566,12150,2020
5,2021,49566,2381,2020
5,2021,49566,1193,2018
6,2021,49566,5109,2017
6,2021,49566,2381,2018
7,2021,49566,4358,2016
48,2021,49566,4358,2019
5,2021,49566,49566,2017
6,2021,49566,3527,2018
8,2021,49566,65376,2019
8,2021,49566,12150,2019
94,2021,49566,49566,2020
40,2021,49566,4358,2020
14,2021,49566,4358,2021
5,2021,49566,4358,2015
58,2021,49566,49566,2019
9,2021,49566,1193,2021
13,2021,49566,5109,2020
9,2021,49566,5109,2018
15,2021,49566,1149,2020
14,2021,49566,5109,2019
13,2021,49566,1193,2019
42,2021,49566,4358,2018
54,2021,49566,49566,2021
20,2021,49566,4358,2017
5,2020,49570,49570,2020
5,2020,49570,1609,2017
7,2020,49570,49570,2019
7,2021,49570,1149,2020
9,2021,49570,49570,2020
6,2021,49570,49570,2019
5,2018,49607,49607,2018
5,2019,49607,49607,2018
6,2020,49607,49607,2019
5,2021,49607,1149,2018
9,2021,49607,1149,2020
6,2021,49607,49607,2019
7,2021,49607,49607,2020
5,2021,49607,49607,2018
8,2021,49754,49754,2019
5,2021,49754,49754,2020
5,2019,49831,49831,2013
5,2021,49900,5109,2019
5,2018,50046,50046,2015
5,2018,50046,50046,2016
9,2019,50046,50046,2018
6,2021,50046,50046,2018
7,2021,50046,50046,2019
12,2019,50707,50707,2017
5,2019,50707,5109,2016
5,2019,50707,5109,2017
6,2020,50707,50707,2017
10,2020,50707,50707,2019
6,2021,50707,50707,2017
5,2021,50707,50707,2020
8,2021,50707,50707,2019
5,2021,50740,5109,2019
7,2019,51070,1149,2018
5,2020,51093,15989,2018
5,2019,51264,51264,2018
6,2019,51264,1609,2017
6,2020,51264,51264,2020
6,2020,51264,51264,2019
8,2020,51264,1609,2017
14,2021,51264,51264,2020
5,2021,51264,31481,2019
6,2021,51264,31481,2018
8,2021,51264,1609,2020
8,2021,51264,51264,2019
6,2021,51264,1609,2018
5,2021,51264,51264,2018
8,2021,51264,1609,2017
5,2021,51264,1609,2019
6,2021,51264,51264,2021
9,2020,51360,51360,2019
10,2021,51360,51360,2019
10,2021,51360,51360,2020
6,2021,52177,52177,2020
6,2020,52419,52419,2018
6,2020,52544,5109,2017
6,2019,52901,5109,2020
5,2019,52901,5109,2018
7,2019,52901,5109,2019
5,2017,53140,53140,2014
5,2018,53140,53140,2018
5,2018,53140,53140,2017
6,2019,53140,53140,2018
5,2020,53140,53140,2019
5,2020,53140,53140,2016
5,2020,53140,53140,2017
5,2021,53140,53140,2016
5,2021,53140,53140,2020
6,2021,53140,53140,2019
5,2021,53433,5109,2019
9,2018,53847,183,2014
6,2018,53847,183,2015
8,2019,53847,183,2014
6,2019,53847,183,2017
8,2019,53847,183,2015
5,2019,53847,183,2016
5,2020,53847,53847,2018
10,2020,53847,183,2015
5,2020,53847,53847,2019
6,2020,53847,183,2014
5,2021,54296,5109,2019
5,2021,54296,1149,2020
6,2021,54296,4358,2019
6,2017,54326,54326,2016
5,2017,54326,3104,2016
9,2017,54326,54326,2017
12,2018,54326,54326,2017
5,2018,54326,54326,2016
6,2018,54326,3104,2016
6,2019,54326,54326,2017
7,2019,54326,54326,2018
5,2020,54326,3104,2014
5,2020,54326,3104,2016
7,2020,54326,1149,2018
8,2020,54326,2381,2018
11,2020,54326,54326,2017
13,2020,54326,54326,2018
5,2020,54326,54326,2020
7,2021,54326,54326,2018
5,2021,54477,2381,2018
5,2021,54477,54477,2018
6,2021,54477,2381,2017
5,2021,54477,5109,2017
5,2020,54492,5109,2019
5,2021,54499,3104,2016
6,2021,54676,54676,2019
5,2021,54676,54676,2018
6,2020,54678,5109,2019
5,2021,54678,5109,2020
5,2020,54837,54837,2019
8,2021,54837,54837,2019
5,2021,54837,5109,2017
7,2021,54837,5109,2020
7,2021,54837,54837,2021
7,2021,54837,1149,2020
11,2021,54837,5109,2019
8,2021,54837,54837,2020
5,2016,55358,55358,2015
5,2017,55358,55358,2015
5,2018,55358,55358,2017
5,2018,55358,55358,2015
6,2021,55363,55363,2020
8,2019,55696,55696,2018
12,2020,55696,55696,2019
8,2020,55696,55696,2018
5,2020,55696,55696,2020
5,2021,55696,55696,2018
11,2021,55696,55696,2020
11,2021,55696,55696,2019
5,2020,56428,884,2019
5,2020,56508,56508,2016
7,2020,56508,56508,2019
15,2021,56508,56508,2020
9,2021,56508,56508,2019
7,2021,56743,56743,2020
5,2018,56959,56959,2018
6,2019,56959,56959,2018
5,2020,56959,56959,2020
7,2020,56959,56959,2019
10,2020,56959,56959,2018
5,2021,56959,56959,2021
7,2021,56959,56959,2019
12,2021,56959,56959,2018
5,2021,56959,12846,2020
7,2021,56959,1338,2020
10,2021,56959,56959,2020
5,2014,57057,57057,2012
5,2020,57111,5109,2019
5,2021,57111,5109,2019
6,2020,57334,49566,2019
5,2020,57595,3568,2019
6,2019,57678,57678,2019
5,2021,57678,57678,2019
5,2019,57932,57932,2019
7,2020,57932,57932,2019
5,2020,57932,57932,2020
5,2021,57932,57932,2020
5,2020,58312,58312,2019
6,2021,58312,58312,2019
13,2020,58375,5109,2018
13,2020,58375,5109,2019
6,2020,58375,58375,2020
8,2021,58375,58375,2020
5,2021,58375,5109,2019
5,2021,58375,5109,2018
8,2021,58553,58553,2021
5,2019,58654,37872,2018
6,2021,58654,58654,2019
5,2021,58654,884,2020
5,2021,59256,5109,2019
5,2020,59980,3568,2017
6,2013,60830,60830,2012
6,2015,60830,60830,2015
7,2015,60830,60830,2013
6,2015,60830,60830,2012
5,2016,60830,60830,2015
6,2016,60830,60830,2013
7,2017,60830,60830,2015
5,2017,60830,60830,2016
8,2018,60830,60830,2015
6,2019,60830,60830,2012
6,2019,60830,60830,2019
8,2019,60830,60830,2015
6,2019,60830,60830,2017
5,2019,60830,60830,2013
5,2019,60830,60830,2018
10,2020,60830,60830,2020
6,2020,60830,60830,2012
10,2020,60830,60830,2018
7,2020,60830,60830,2013
9,2020,60830,60830,2015
17,2020,60830,60830,2019
8,2020,60830,60830,2017
5,2020,60830,60830,2016
8,2021,60830,60830,2015
7,2021,60830,60830,2017
5,2021,60830,214,2019
15,2021,60830,60830,2019
22,2021,60830,60830,2020
8,2021,60830,60830,2021
8,2021,60830,60830,2018
5,2016,60915,60915,2014
5,2020,60925,5109,2017
7,2021,60925,5109,2017
9,2020,60946,1436,2018
6,2020,60946,60946,2019
6,2020,60946,1436,2017
6,2021,60946,60946,2020
6,2021,61026,1149,2019
5,2021,61026,1149,2018
6,2018,61271,2381,2018
8,2018,61271,2381,2017
6,2018,61271,2381,2016
5,2019,61271,2381,2016
12,2019,61271,2381,2017
5,2019,61271,2381,2018
5,2019,61271,61271,2018
8,2020,61271,2381,2017
10,2020,61271,2381,2018
6,2020,61271,61271,2019
8,2020,61271,2381,2019
7,2020,61271,2381,2016
6,2021,61271,2381,2016
10,2021,61271,61271,2019
17,2021,61271,2381,2019
7,2021,61271,37500,2020
7,2021,61271,61271,2018
15,2021,61271,2381,2017
12,2021,61271,2381,2018
10,2021,61271,2381,2020
12,2021,61271,61271,2020
8,2021,61271,61271,2021
6,2019,61387,3568,2018
6,2019,61387,3568,2019
6,2019,61387,3797,2018
6,2020,61387,3568,2019
6,2021,61387,3568,2019
5,2021,61387,3568,2017
6,2020,61413,4310,2017
10,2018,61429,183,2015
6,2020,61429,2381,2016
5,2020,61679,2381,2017
5,2020,61871,2381,2019
7,2020,61871,2381,2018
6,2020,61997,61997,2019
5,2021,61997,61997,2019
5,2020,62283,62283,2019
6,2014,62327,62327,2013
5,2021,62327,62327,2020
5,2020,62395,2381,2020
6,2020,63240,884,2020
5,2021,63240,63240,2017
5,2021,63587,1149,2018
5,2021,63835,63835,2020
5,2018,63960,23892,2014
6,2019,63960,63960,2018
7,2019,63960,63960,2015
8,2020,63960,63960,2019
7,2021,63960,63960,2018
5,2021,63960,63960,2019
8,2021,63960,63960,2020
5,2021,64008,5109,2020
5,2020,64200,5109,2019
5,2020,64200,64200,2017
5,2021,64200,5109,2019
7,2018,65376,2381,2016
9,2018,65376,2381,2017
8,2019,65376,65376,2018
11,2019,65376,2381,2017
11,2019,65376,65376,2019
10,2019,65376,2381,2016
6,2019,65376,1193,2018
16,2019,65376,2381,2018
6,2020,65376,32715,2019
5,2020,65376,32715,2017
7,2020,65376,49566,2019
25,2020,65376,2381,2019
5,2020,65376,5109,2020
10,2020,65376,1193,2020
22,2020,65376,2381,2018
14,2020,65376,1193,2019
21,2020,65376,65376,2020
14,2020,65376,5109,2019
13,2020,65376,2381,2017
23,2020,65376,65376,2019
9,2020,65376,65376,2018
8,2020,65376,1193,2018
10,2020,65376,32715,2018
8,2020,65376,5109,2018
7,2020,65376,2381,2016
12,2020,65376,2381,2020
5,2020,65376,5109,2016
9,2021,65376,2381,2016
39,2021,65376,65376,2020
27,2021,65376,2381,2019
7,2021,65376,5109,2017
6,2021,65376,49566,2019
11,2021,65376,5109,2018
8,2021,65376,65376,2018
6,2021,65376,1193,2021
13,2021,65376,2381,2017
11,2021,65376,5109,2020
10,2021,65376,1193,2018
6,2021,65376,49566,2018
13,2021,65376,5109,2019
6,2021,65376,32715,2018
13,2021,65376,65376,2021
25,2021,65376,2381,2018
5,2021,65376,3527,2019
5,2021,65376,5109,2016
21,2021,65376,2381,2020
20,2021,65376,65376,2019
7,2021,65376,1193,2019
9,2021,65376,1193,2020
5,2020,65475,1149,2020
5,2021,65495,65495,2021
5,2021,65495,65495,2020
5,2020,65749,15989,2019
6,2021,65749,2381,2019
6,2021,65749,40347,2020
7,2021,65749,15989,2020
5,2021,65749,3064,2018
5,2021,65749,15989,2019
7,2021,65749,15989,2018
6,2021,66144,3842,2020
8,2020,66262,4634,2020
8,2020,66262,4634,2019
5,2021,66498,66498,2017
6,2021,66531,1149,2020
6,2021,66531,1149,2019
6,2021,66719,14353,2020
5,2021,67461,67461,2018
5,2019,68929,148,2018
6,2021,68929,148,2019
5,2021,69182,1609,2018
5,2020,69375,1149,2019
5,2020,69375,1149,2020
5,2017,70067,70067,2016
5,2018,70067,70067,2016
5,2019,70067,70067,2018
5,2020,70182,70182,2019
6,2021,70182,70182,2020
5,2021,70527,183,2019
5,2021,70961,70961,2020
8,2018,71862,5109,2016
5,2018,71862,71862,2017
8,2019,71862,5109,2018
8,2019,71862,71862,2017
13,2019,71862,71862,2019
10,2019,71862,71862,2018
5,2019,71862,5109,2017
5,2019,71862,23422,2018
6,2019,71862,5109,2019
6,2020,71862,23422,2018
10,2020,71862,71862,2018
5,2020,71862,5109,2016
16,2020,71862,71862,2020
6,2020,71862,23422,2019
7,2020,71862,3683,2019
7,2020,71862,71862,2017
6,2020,71862,3683,2016
22,2020,71862,5109,2019
8,2020,71862,3683,2018
6,2020,71862,3683,2014
5,2020,71862,1918,2019
15,2020,71862,5109,2020
23,2020,71862,71862,2019
18,2020,71862,5109,2018
11,2020,71862,5109,2017
15,2021,71862,5109,2017
15,2021,71862,5109,2020
9,2021,71862,3683,2016
18,2021,71862,71862,2020
9,2021,71862,71862,2021
18,2021,71862,71862,2019
7,2021,71862,71862,2017
7,2021,71862,5109,2016
21,2021,71862,5109,2018
7,2021,71862,71862,2018
31,2021,71862,5109,2019
5,2020,72054,72054,2018
5,2020,72054,3891,2019
5,2021,72176,2381,2018
5,2021,72176,32715,2018
5,2020,72346,72346,2019
5,2021,72346,72346,2021
6,2021,72381,1149,2019
9,2021,72536,1149,2020
5,2016,72871,72871,2014
5,2018,72871,72871,2016
5,2018,72871,72871,2014
5,2021,72871,72871,2017
6,2021,72871,72871,2016
5,2021,72871,72871,2019
7,2020,73350,5109,2019
6,2020,73350,4358,2018
5,2021,73350,5109,2020
5,2021,73350,4358,2019
6,2020,73836,5109,2019
5,2021,74850,5109,2018
13,2021,74850,5109,2019
8,2020,75162,75162,2019
5,2021,75162,214,2019
6,2021,75162,75162,2017
6,2021,75162,75162,2020
7,2021,75162,75162,2019
5,2021,75958,21619,2020
5,2021,75958,21619,2018
5,2021,75958,21619,2019
5,2020,75973,1149,2019
5,2021,75973,75973,2020
9,2021,75973,75973,2021
6,2020,76022,5109,2019
7,2020,76022,1193,2019
5,2021,76402,76402,2020
5,2021,76402,76402,2019
5,2018,76463,76463,2016
5,2020,76463,76463,2016
8,2019,77258,3683,2016
5,2019,77258,3683,2017
5,2019,77258,3683,2014
